file-execve,file-access,file-open,file-fstat,file-mmap2,file-close,file-read,file-stat,file-write,file-unlink,file-bind,file-listen,file-chmod,file-connect,file-writev,file-recv,file-ftruncate,file-sendmsg,file-send,file-recvmsg,file-accept,file-sendto,file-recvfrom,file-truncate,process-clone,process-waitpid
0.0011,0.0354,0.4898,0.09,0.0216,0.0823,0.0938,0.1265,0.0288,0.0028,0.0001,0.0001,0.0038,0.0013,0.0054,0.0111,0.0001,0.0022,0.0008,0.0022,0.0,0.0,0.0,0.0,0.0005,0.0003
0.0011,0.0355,0.442,0.0875,0.0188,0.0832,0.1088,0.1255,0.0497,0.0099,0.0003,0.0001,0.0038,0.0014,0.0054,0.0145,0.0001,0.0036,0.0013,0.0061,0.0001,0.0003,0.0,0.0,0.0006,0.0004
0.0015,0.0278,0.4738,0.0984,0.0195,0.0858,0.0988,0.1413,0.0287,0.003,0.0001,0.0001,0.0038,0.0011,0.0038,0.0095,0.0001,0.0006,0.0008,0.0007,0.0,0.0,0.0,0.0,0.0005,0.0003
0.0011,0.0267,0.487,0.095,0.0185,0.0832,0.0945,0.1411,0.0287,0.0028,0.0001,0.0001,0.0038,0.0011,0.0038,0.0095,0.0001,0.0006,0.0008,0.0007,0.0,0.0,0.0,0.0,0.0005,0.0003
0.0011,0.0267,0.4861,0.0957,0.0186,0.0834,0.0948,0.1407,0.0287,0.0028,0.0001,0.0001,0.0038,0.0011,0.0038,0.0095,0.0001,0.0006,0.0008,0.0007,0.0,0.0,0.0,0.0,0.0005,0.0003
0.0013,0.0277,0.4733,0.099,0.0189,0.0876,0.0962,0.14,0.0312,0.0029,0.0002,0.0002,0.0038,0.0011,0.0038,0.0095,0.0001,0.0006,0.0008,0.0007,0.0,0.0,0.0,0.0,0.0007,0.0004
0.0011,0.0268,0.4387,0.0972,0.0187,0.084,0.1095,0.1483,0.0483,0.0028,0.0001,0.0001,0.007,0.0011,0.0038,0.0095,0.0001,0.0006,0.0008,0.0007,0.0,0.0,0.0,0.0,0.0005,0.0003
0.0012,0.0298,0.4877,0.0898,0.0224,0.0823,0.0964,0.13,0.0327,0.0055,0.0001,0.0001,0.0043,0.0012,0.0038,0.0095,0.0001,0.0006,0.0008,0.0007,0.0,0.0,0.0,0.0,0.0006,0.0004
0.0011,0.0308,0.4986,0.0896,0.0228,0.0816,0.0945,0.1249,0.0287,0.0028,0.0001,0.0001,0.0038,0.0014,0.0048,0.0113,0.0001,0.0006,0.0008,0.0007,0.0,0.0,0.0,0.0,0.0006,0.0003
0.0015,0.0345,0.4795,0.0886,0.023,0.0816,0.0918,0.1323,0.0291,0.0028,0.0001,0.0001,0.0038,0.0015,0.0064,0.019,0.0002,0.0009,0.0012,0.0011,0.0,0.0,0.0,0.0,0.0006,0.0004
0.0011,0.0359,0.4603,0.0917,0.0222,0.0891,0.099,0.1439,0.0309,0.0028,0.0001,0.0001,0.0039,0.0014,0.004,0.0097,0.0001,0.0009,0.0011,0.001,0.0,0.0,0.0,0.0,0.0005,0.0003
0.0011,0.0324,0.4439,0.0925,0.02,0.0857,0.0969,0.1681,0.0344,0.0036,0.0001,0.0001,0.0038,0.0011,0.0038,0.0095,0.0001,0.0006,0.0008,0.0007,0.0,0.0,0.0,0.0,0.0005,0.0003
0.0011,0.0605,0.4416,0.0958,0.0184,0.0887,0.0988,0.1419,0.029,0.0028,0.0001,0.0001,0.0038,0.0011,0.0038,0.0095,0.0001,0.0006,0.0008,0.0007,0.0,0.0,0.0,0.0,0.0005,0.0003
0.0011,0.0451,0.4532,0.0916,0.0193,0.0853,0.1104,0.1252,0.0443,0.0029,0.0001,0.0001,0.0038,0.0011,0.0038,0.0095,0.0001,0.0006,0.0008,0.0009,0.0,0.0,0.0,0.0,0.0005,0.0003
0.0016,0.0314,0.4595,0.0875,0.0207,0.0864,0.0957,0.1554,0.0371,0.0028,0.0002,0.0002,0.0038,0.0012,0.0038,0.0095,0.0001,0.0006,0.0008,0.0007,0.0,0.0,0.0,0.0,0.0006,0.0004
0.0011,0.0469,0.4528,0.0962,0.0196,0.0865,0.0996,0.1299,0.036,0.0042,0.0001,0.0001,0.0038,0.0016,0.005,0.0107,0.0001,0.0014,0.0011,0.0022,0.0001,0.0,0.0,0.0,0.0005,0.0005
0.0011,0.0317,0.4704,0.09,0.021,0.0815,0.099,0.1391,0.039,0.0035,0.0001,0.0001,0.0038,0.0014,0.0038,0.0105,0.0001,0.0007,0.0013,0.0009,0.0002,0.0,0.0,0.0,0.0005,0.0003
0.0012,0.0295,0.4681,0.0891,0.0204,0.0896,0.0946,0.1468,0.0322,0.0028,0.0001,0.0001,0.0038,0.0013,0.0038,0.0126,0.0001,0.0007,0.0015,0.0007,0.0001,0.0,0.0,0.0,0.0006,0.0003
0.0011,0.0305,0.5065,0.089,0.023,0.0805,0.0919,0.1246,0.0287,0.0028,0.0001,0.0001,0.0038,0.0011,0.0038,0.0095,0.0001,0.0006,0.0008,0.0007,0.0,0.0,0.0,0.0,0.0005,0.0003
0.0015,0.0303,0.4948,0.09,0.0231,0.0823,0.0921,0.1308,0.0289,0.0028,0.0001,0.0001,0.0038,0.0016,0.0044,0.0102,0.0002,0.0006,0.0008,0.0007,0.0,0.0,0.0,0.0,0.0006,0.0003
0.0014,0.0385,0.4742,0.0893,0.0218,0.0824,0.0934,0.1405,0.0289,0.0028,0.0001,0.0001,0.0038,0.0012,0.0044,0.011,0.0001,0.0014,0.0012,0.0023,0.0,0.0,0.0,0.0,0.0008,0.0004
0.0011,0.0267,0.4583,0.0845,0.0184,0.1057,0.1172,0.1352,0.0287,0.0028,0.0001,0.0001,0.0038,0.0011,0.0038,0.0095,0.0001,0.0006,0.0008,0.0007,0.0,0.0,0.0,0.0,0.0005,0.0003
0.0011,0.0268,0.4624,0.0846,0.0185,0.1,0.1112,0.1424,0.0287,0.0028,0.0001,0.0001,0.0038,0.0011,0.0038,0.0095,0.0001,0.0006,0.0008,0.0007,0.0,0.0,0.0,0.0,0.0005,0.0004
0.0011,0.0355,0.4929,0.0898,0.0219,0.0819,0.0936,0.126,0.0288,0.0028,0.0001,0.0001,0.0038,0.0011,0.0038,0.0095,0.0001,0.0024,0.0008,0.0032,0.0,0.0,0.0,0.0,0.0005,0.0003
0.0011,0.0351,0.4436,0.0879,0.0188,0.0826,0.1091,0.126,0.0489,0.0056,0.0003,0.0001,0.0038,0.0016,0.007,0.016,0.0001,0.0036,0.0014,0.006,0.0001,0.0003,0.0,0.0,0.0006,0.0004
0.0015,0.0278,0.4705,0.0978,0.0195,0.0866,0.0984,0.1405,0.0287,0.0073,0.0001,0.0001,0.0038,0.0011,0.0038,0.0095,0.0001,0.0006,0.0008,0.0007,0.0,0.0,0.0,0.0,0.0005,0.0003
0.0011,0.0267,0.4859,0.0956,0.0185,0.0835,0.0949,0.1409,0.0287,0.0028,0.0001,0.0001,0.0038,0.0011,0.0038,0.0095,0.0001,0.0006,0.0008,0.0007,0.0,0.0,0.0,0.0,0.0005,0.0003
0.0011,0.0267,0.4884,0.0945,0.0186,0.0828,0.094,0.141,0.0287,0.0028,0.0001,0.0001,0.0038,0.0011,0.0038,0.0095,0.0001,0.0006,0.0008,0.0007,0.0,0.0,0.0,0.0,0.0005,0.0003
0.0013,0.0277,0.4742,0.099,0.0189,0.0871,0.0964,0.14,0.0306,0.0029,0.0002,0.0002,0.0038,0.0011,0.0038,0.0095,0.0001,0.0006,0.0008,0.0007,0.0,0.0,0.0,0.0,0.0007,0.0004
0.0011,0.0268,0.4393,0.0972,0.0187,0.0845,0.1095,0.1472,0.0486,0.0028,0.0001,0.0001,0.0067,0.0011,0.0038,0.0095,0.0001,0.0006,0.0008,0.0007,0.0,0.0,0.0,0.0,0.0005,0.0003
0.0012,0.0295,0.4839,0.0908,0.0223,0.0827,0.0968,0.1318,0.033,0.0055,0.0001,0.0001,0.0046,0.0012,0.0038,0.0095,0.0001,0.0006,0.0008,0.0007,0.0,0.0,0.0,0.0,0.0006,0.0004
0.0011,0.0309,0.4996,0.0895,0.0226,0.0816,0.0947,0.1249,0.0287,0.0028,0.0001,0.0001,0.0038,0.0014,0.0045,0.0106,0.0001,0.0006,0.0008,0.0007,0.0,0.0,0.0,0.0,0.0006,0.0003
0.0015,0.0347,0.4823,0.0888,0.0235,0.0818,0.0919,0.1323,0.0291,0.0028,0.0001,0.0001,0.0038,0.0015,0.0067,0.0146,0.0002,0.0009,0.0012,0.0012,0.0,0.0,0.0,0.0,0.0006,0.0004
0.0011,0.0355,0.4609,0.0918,0.0223,0.089,0.0991,0.1434,0.0309,0.0028,0.0001,0.0001,0.0039,0.0014,0.004,0.0097,0.0001,0.0009,0.0012,0.001,0.0,0.0,0.0,0.0,0.0005,0.0003
0.0011,0.0327,0.4434,0.0925,0.02,0.0856,0.0969,0.1685,0.0343,0.0036,0.0001,0.0001,0.0038,0.0011,0.0038,0.0095,0.0001,0.0006,0.0008,0.0007,0.0,0.0,0.0,0.0,0.0005,0.0003
0.0011,0.0603,0.4419,0.0956,0.0184,0.0888,0.0986,0.142,0.0291,0.0028,0.0001,0.0001,0.0038,0.0011,0.0038,0.0095,0.0001,0.0006,0.0008,0.0007,0.0,0.0,0.0,0.0,0.0005,0.0003
0.0011,0.0455,0.4544,0.092,0.0193,0.0864,0.1092,0.1253,0.0423,0.0029,0.0001,0.0001,0.0038,0.0011,0.0038,0.0095,0.0001,0.0006,0.0008,0.0009,0.0,0.0,0.0,0.0,0.0005,0.0003
0.0016,0.0315,0.4614,0.0874,0.0208,0.0928,0.0913,0.1553,0.0332,0.0028,0.0002,0.0002,0.0038,0.0012,0.0038,0.0095,0.0001,0.0006,0.0008,0.0007,0.0,0.0,0.0,0.0,0.0006,0.0004
0.0011,0.0468,0.4503,0.0963,0.0196,0.0868,0.1003,0.1301,0.0368,0.0042,0.0001,0.0001,0.0038,0.0017,0.005,0.0109,0.0001,0.0014,0.0012,0.0022,0.0002,0.0,0.0,0.0,0.0005,0.0005
0.0011,0.0317,0.4731,0.0901,0.021,0.0814,0.0983,0.1389,0.0382,0.0035,0.0002,0.0001,0.0038,0.0012,0.0038,0.0098,0.0001,0.0007,0.0011,0.0009,0.0001,0.0001,0.0,0.0,0.0005,0.0003
0.0012,0.0295,0.4676,0.0893,0.0207,0.0899,0.0947,0.1468,0.0321,0.0028,0.0001,0.0001,0.0038,0.0013,0.0038,0.0125,0.0001,0.0007,0.0013,0.0007,0.0001,0.0,0.0,0.0,0.0006,0.0003
0.0011,0.0306,0.507,0.0889,0.0228,0.0803,0.0918,0.1246,0.0287,0.0028,0.0001,0.0001,0.0038,0.0011,0.0038,0.0095,0.0001,0.0006,0.0008,0.0007,0.0,0.0,0.0,0.0,0.0005,0.0003
0.0015,0.0302,0.4923,0.09,0.0232,0.0823,0.0918,0.1308,0.0289,0.0028,0.0001,0.0001,0.0038,0.0017,0.005,0.012,0.0002,0.0007,0.0009,0.0007,0.0,0.0,0.0,0.0,0.0006,0.0004
0.0014,0.0384,0.4749,0.0891,0.0215,0.0835,0.0945,0.1409,0.0289,0.0028,0.0001,0.0001,0.0038,0.0011,0.0038,0.0097,0.0001,0.0013,0.0011,0.0019,0.0,0.0,0.0,0.0,0.0008,0.0003
0.0011,0.0267,0.4583,0.0845,0.0184,0.1057,0.1172,0.1352,0.0287,0.0028,0.0001,0.0001,0.0038,0.0011,0.0038,0.0095,0.0001,0.0006,0.0008,0.0007,0.0,0.0,0.0,0.0,0.0005,0.0003
0.0011,0.027,0.4641,0.0849,0.0188,0.0989,0.1102,0.142,0.0287,0.0028,0.0001,0.0001,0.0038,0.0011,0.0038,0.0095,0.0001,0.0006,0.0008,0.0007,0.0,0.0,0.0,0.0,0.0005,0.0004
0.0011,0.0355,0.4901,0.0898,0.0216,0.0821,0.0938,0.1261,0.0288,0.0028,0.0001,0.0001,0.0038,0.0013,0.0054,0.011,0.0001,0.0022,0.0008,0.0027,0.0,0.0,0.0,0.0,0.0005,0.0003
0.0011,0.0349,0.4434,0.0875,0.0188,0.0835,0.109,0.1259,0.0485,0.0101,0.0003,0.0001,0.0038,0.0014,0.0054,0.0138,0.0001,0.0038,0.0013,0.0059,0.0001,0.0003,0.0,0.0,0.0006,0.0004
0.0015,0.0278,0.474,0.0984,0.0195,0.0857,0.0988,0.1414,0.0287,0.0028,0.0001,0.0001,0.0038,0.0011,0.0038,0.0095,0.0001,0.0006,0.0008,0.0007,0.0,0.0,0.0,0.0,0.0005,0.0003
0.0011,0.0267,0.487,0.095,0.0185,0.0832,0.0945,0.1411,0.0287,0.0028,0.0001,0.0001,0.0038,0.0011,0.0038,0.0095,0.0001,0.0006,0.0008,0.0007,0.0,0.0,0.0,0.0,0.0005,0.0003
0.0011,0.0267,0.4862,0.0957,0.0186,0.0834,0.0948,0.1406,0.0287,0.0028,0.0001,0.0001,0.0038,0.0011,0.0038,0.0095,0.0001,0.0006,0.0008,0.0007,0.0,0.0,0.0,0.0,0.0005,0.0003
0.0013,0.0277,0.473,0.0989,0.0189,0.0877,0.0962,0.1403,0.0312,0.0029,0.0002,0.0002,0.0038,0.0011,0.0038,0.0095,0.0001,0.0006,0.0008,0.0007,0.0,0.0,0.0,0.0,0.0007,0.0004
0.0011,0.0268,0.4388,0.0972,0.0187,0.0839,0.1095,0.1483,0.0483,0.0028,0.0001,0.0001,0.007,0.0011,0.0038,0.0095,0.0001,0.0006,0.0008,0.0007,0.0,0.0,0.0,0.0,0.0005,0.0003
0.0012,0.0298,0.4876,0.0899,0.0225,0.0824,0.0965,0.1297,0.0327,0.0055,0.0001,0.0001,0.0043,0.0012,0.0038,0.0095,0.0001,0.0006,0.0008,0.0007,0.0,0.0,0.0,0.0,0.0006,0.0004
0.0011,0.0308,0.4991,0.0895,0.0227,0.0816,0.0941,0.1249,0.0287,0.0028,0.0001,0.0001,0.0038,0.0014,0.005,0.0112,0.0001,0.0006,0.0008,0.0007,0.0,0.0,0.0,0.0,0.0006,0.0003
0.0015,0.0346,0.4807,0.0887,0.0235,0.0817,0.0922,0.1323,0.0291,0.0028,0.0001,0.0001,0.0038,0.0015,0.0062,0.0168,0.0002,0.0009,0.0012,0.0011,0.0,0.0,0.0,0.0,0.0006,0.0004
0.0011,0.0361,0.4586,0.0916,0.0221,0.0892,0.099,0.1451,0.0309,0.0028,0.0001,0.0001,0.0039,0.0014,0.004,0.01,0.0001,0.0009,0.0012,0.001,0.0,0.0,0.0,0.0,0.0005,0.0003
0.0011,0.0322,0.4446,0.0927,0.02,0.0858,0.0971,0.167,0.0345,0.0036,0.0001,0.0001,0.0038,0.0011,0.0038,0.0095,0.0001,0.0006,0.0008,0.0007,0.0,0.0,0.0,0.0,0.0005,0.0003
0.0011,0.0613,0.4411,0.0958,0.0184,0.0886,0.0988,0.1418,0.0289,0.0028,0.0001,0.0001,0.0038,0.0011,0.0038,0.0095,0.0001,0.0006,0.0008,0.0007,0.0,0.0,0.0,0.0,0.0005,0.0003
0.0011,0.0442,0.4537,0.0916,0.0193,0.0858,0.1106,0.1252,0.044,0.0029,0.0001,0.0001,0.0038,0.0011,0.0038,0.0095,0.0001,0.0006,0.0008,0.0009,0.0,0.0,0.0,0.0,0.0005,0.0003
0.0016,0.0316,0.4619,0.0875,0.0209,0.0859,0.0943,0.1554,0.0362,0.0028,0.0002,0.0002,0.0038,0.0012,0.0038,0.0095,0.0001,0.0006,0.0008,0.0007,0.0,0.0,0.0,0.0,0.0006,0.0004
0.0011,0.0469,0.4507,0.096,0.0196,0.0875,0.0992,0.1301,0.0362,0.0042,0.0001,0.0001,0.0038,0.0018,0.005,0.0112,0.0001,0.0014,0.0015,0.0022,0.0003,0.0,0.0,0.0,0.0005,0.0005
0.0011,0.0318,0.4751,0.0903,0.0211,0.0806,0.098,0.1389,0.0374,0.0035,0.0001,0.0001,0.0038,0.0012,0.0038,0.0099,0.0001,0.0007,0.0009,0.0008,0.0,0.0,0.0,0.0,0.0005,0.0003
0.0012,0.0294,0.4672,0.0892,0.0206,0.0898,0.0946,0.1468,0.0321,0.0028,0.0001,0.0001,0.0038,0.0013,0.0038,0.0132,0.0001,0.0007,0.0015,0.0007,0.0001,0.0,0.0,0.0,0.0006,0.0003
0.0011,0.0306,0.507,0.0889,0.0228,0.0803,0.0918,0.1246,0.0287,0.0028,0.0001,0.0001,0.0038,0.0011,0.0038,0.0095,0.0001,0.0006,0.0008,0.0007,0.0,0.0,0.0,0.0,0.0005,0.0003
0.0015,0.0315,0.4902,0.0899,0.0229,0.0824,0.0922,0.1308,0.0291,0.0028,0.0001,0.0001,0.0038,0.0017,0.005,0.0116,0.0002,0.0009,0.0012,0.0011,0.0,0.0,0.0,0.0,0.0006,0.0004
0.0014,0.037,0.4757,0.0891,0.0217,0.0842,0.095,0.1412,0.0287,0.0028,0.0001,0.0001,0.0038,0.0011,0.0038,0.0095,0.0001,0.0011,0.0008,0.0017,0.0,0.0,0.0,0.0,0.0008,0.0003
0.0011,0.0267,0.4583,0.0845,0.0184,0.1057,0.1172,0.1352,0.0287,0.0028,0.0001,0.0001,0.0038,0.0011,0.0038,0.0095,0.0001,0.0006,0.0008,0.0007,0.0,0.0,0.0,0.0,0.0005,0.0003
0.0011,0.0271,0.4657,0.085,0.0189,0.0982,0.1093,0.1417,0.0287,0.0028,0.0001,0.0001,0.0038,0.0011,0.0038,0.0095,0.0001,0.0006,0.0008,0.0007,0.0,0.0,0.0,0.0,0.0005,0.0004
0.0011,0.0354,0.4893,0.0899,0.0215,0.0822,0.0938,0.1265,0.0288,0.0028,0.0001,0.0001,0.0038,0.0013,0.0054,0.0111,0.0001,0.0023,0.0008,0.0029,0.0,0.0,0.0,0.0,0.0005,0.0003
0.0015,0.0355,0.4422,0.0878,0.0192,0.0836,0.1091,0.1255,0.0484,0.0101,0.0003,0.0001,0.0038,0.0014,0.0054,0.0139,0.0001,0.0035,0.0014,0.0058,0.0001,0.0003,0.0,0.0,0.0006,0.0004
0.0011,0.0272,0.4752,0.0982,0.0192,0.0857,0.0986,0.1419,0.0287,0.0028,0.0001,0.0001,0.0038,0.0011,0.0038,0.0095,0.0001,0.0006,0.0008,0.0007,0.0,0.0,0.0,0.0,0.0005,0.0003
0.0011,0.0267,0.4877,0.0948,0.0184,0.0828,0.0944,0.1412,0.0287,0.0028,0.0001,0.0001,0.0038,0.0011,0.0038,0.0095,0.0001,0.0006,0.0008,0.0007,0.0,0.0,0.0,0.0,0.0005,0.0003
0.0011,0.0267,0.4855,0.096,0.0186,0.0838,0.095,0.1404,0.0287,0.0028,0.0001,0.0001,0.0038,0.0011,0.0038,0.0095,0.0001,0.0006,0.0008,0.0007,0.0,0.0,0.0,0.0,0.0005,0.0003
